'上海', '邹开喜·小海鲜醉鸡煲·潮汕鲜切牛肉店', '音乐学院/五官科医院', '潮汕牛肉火锅', '9.1', '8.9', '9.1', 139, 'http://www.dianping.com/shop/l3GYYQgaJUMmPsux'
'上海', '廣蓮申•超級點心倉', '人民广场/南京路', '甜品', '8.2', '8.4', '8.2', 60, 'http://www.dianping.com/shop/H8A5ahqREUkLo1cK'
'上海', '水记路环面家', '音乐学院/五官科医院', '面馆', '8.3', '8.1', '8.4', 66, 'http://www.dianping.com/shop/G9qsMdY5vcVP3uA6'
'上海', '顺峰顺水顺德菜', '人民广场/南京路', '顺德菜', '8.9', '8.8', '9.0', 175, 'http://www.dianping.com/shop/G9tXJFd58XK3EagC'
'上海', '金焰食堂', '日月光中心广场', '日本料理', '8.7', '8.5', '8.8', 95, 'http://www.dianping.com/shop/jAy0Wbru3f4lIj0J'
'上海', '潮堂', '人民广场/南京路', '潮汕菜', '9.1', '9.1', '9.2', 168, 'http://www.dianping.com/shop/l9rITFTBn83l0oXT'
'上海', '兴兴·海派本帮菜', '上南地区', '上海本帮菜', '9.2', '9.0', '9.1', 180, 'http://www.dianping.com/shop/l5hFCdlh267XuYk4'
'上海', 'TASTY西堤', '徐家汇', '西餐', '8.9', '8.9', '9.0', 165, 'http://www.dianping.com/shop/H1GZ6KNQ9XpOpEKP'
'上海', '食川非川·现代川味', '音乐学院/五官科医院', '川菜馆', '8.6', '9.0', '9.1', 337, 'http://www.dianping.com/shop/k3tI6RReV5H1EvTX'
'上海', '钟路商会·缘家', '虹桥镇', '韩式烤肉', '9.0', '8.7', '9.0', 139, 'http://www.dianping.com/shop/H4DN7SgoRQlpAfnx'
'上海', '莱莱小笼·乔艾', '南京东路', '小笼', '8.3', '7.5', '7.7', 61, 'http://www.dianping.com/shop/H6oPMJg4Mh9ms6FL'
'上海', '花谷兰泰·清迈菜', '陆家嘴', '泰国菜', '8.7', '8.9', '8.8', 165, 'http://www.dianping.com/shop/l7peTxIMISkOd4mk'
'上海', '3号仓库·餐厅', '五角场/大学区', '创意菜', '8.6', '9.1', '9.0', 163, 'http://www.dianping.com/shop/k3R955HONDfGh02L'
'上海', '咏發顺德海鲜大排檔', '漕河泾/田林', '顺德菜', '9.0', '8.9', '9.0', 100, 'http://www.dianping.com/shop/k1U6i0IeObUh8hlu'
'上海', 'BAsdBAN', '静安寺', '咖啡厅', '8.1', '8.1', '7.9', 70, 'http://www.dianping.com/shop/G6HHofYpqYYqwMda'
'上海', '霜花店朝鲜族料理', '徐家汇', '韩国料理', '8.7', '8.2', '8.7', 97, 'http://www.dianping.com/shop/k7PxEwXUuuOAK7gt'
'上海', '叶马·本味江南', '音乐学院/五官科医院', '浙菜', '9.0', '9.0', '9.0', 158, 'http://www.dianping.com/shop/l8Xx1i7KOCU8hPFs'
'上海', '清真·贯贯吉穆斯林餐厅', '人民广场/南京路', '新疆菜', '8.7', '8.0', '8.3', 97, 'http://www.dianping.com/shop/k85LtrjNWMlCCZ3x'
'上海', '烧夫子·炭烤活鳗·烧肉专门店', '淮海路', '融合烤肉', '9.1', '8.8', '9.1', 153, 'http://www.dianping.com/shop/k5ztIvDSEVlF5WSk'
'上海', 'Solo Garden', '静安寺', '意大利菜', '8.2', '9.1', '8.7', 197, 'http://www.dianping.com/shop/k9b4kdOKAcaLClDz'
'上海', '博多新记', '音乐学院/五官科医院', '粤菜馆', '8.3', '7.7', '7.8', 174, 'http://www.dianping.com/shop/ieF0XXeSzjzKwnRq'
'上海', '青鹤谷', '虹桥镇', '韩国料理', '8.8', '8.5', '8.7', 195, 'http://www.dianping.com/shop/G8vQ1zgGBMlcfSli'
'上海', '正琼·糟粕醋海鲜火锅', '彭浦新村', '海鲜', '8.9', '9.1', '9.1', 146, 'http://www.dianping.com/shop/H40NXAfuKrvbLQQy'
'上海', '半山腰', '前滩', '云南菜|滇菜', '8.8', '9.0', '8.9', 213, 'http://www.dianping.com/shop/l6D1G7ytwFw8Dj8G'
'上海', "O'mills Bakery&Bistro", '音乐学院/五官科医院', '西餐', '8.4', '8.6', '8.1', 146, 'http://www.dianping.com/shop/G4tlNT8Qpw9ErRnK'
'上海', '井梅无锡私房面馆', '静安寺', '面馆', '8.0', '7.9', '7.8', 62, 'http://www.dianping.com/shop/G4TQHMiXT9O4Ripl'
'上海', '胡麻', '南京西路', '特色菜', '8.1', '8.2', '8.1', 130, 'http://www.dianping.com/shop/GaGCdECbfRjF8653'
'上海', '北丐先生·野馄饨烧烤', '苏河湾', '烤串', '8.3', '8.5', '8.3', 94, 'http://www.dianping.com/shop/l8X4V4O9ulIziUEd'
'上海', 'Thai Gallery泰廊餐厅', '静安寺', '泰国菜', '8.2', '9.1', '8.4', 218, 'http://www.dianping.com/shop/k3ZbV7SZiJdS33o8'
'上海', 'BOTTEGA意库 ', '音乐学院/五官科医院', '比萨', '7.7', '8.0', '7.5', 176, 'http://www.dianping.com/shop/H3snt0Ous0ZM4ujt'
'上海', '芽笼芽笼新加坡餐厅', '人民广场/南京路', '新加坡菜', '8.0', '8.1', '8.1', 86, 'http://www.dianping.com/shop/l7YVyFlIBPuT8YGy'
'上海', '江南里', '月星环球港', '浙菜', '8.4', '8.4', '8.4', 98, 'http://www.dianping.com/shop/G4roSODuTYBqaqiV'
'上海', '清莱湾 CHIN RAI', '淮海路', '泰国菜', '8.9', '9.1', '9.0', 380, 'http://www.dianping.com/shop/l4JGAFutQda1xdF6'
'上海', '叶马·1977', '徐家汇', '浙菜', '8.7', '8.6', '8.8', 160, 'http://www.dianping.com/shop/H2chi6ZVw3GuWfLk'
'上海', '荔軾楼·廣式點心茶樓', '南京东路', '粤式茶点', '9.2', '9.1', '9.1', 97, 'http://www.dianping.com/shop/l6modKLISuW8ebys'
'上海', '兰桂江南', '苏河湾', '浙菜', '9.0', '9.1', '9.2', 133, 'http://www.dianping.com/shop/H6SmlMBx2LnG2Ndx'
'上海', '听说过·韩料요리', '新天地/马当路', '韩国料理', '9.0', '9.0', '9.0', 95, 'http://www.dianping.com/shop/l1LkwrccoqUKXJpG'
'上海', '古洋食坊OldMelodie', '淮海路', '粤菜馆', '8.7', '9.0', '8.9', 142, 'http://www.dianping.com/shop/FClm9ZN2pZU2o0jE'
'上海', 'BROWNSTONE布朗石西班牙餐厅酒吧', '陆家嘴', '西班牙菜', '8.8', '8.9', '8.8', 220, 'http://www.dianping.com/shop/l7iLeGsS8NBZWcZU'
'上海', '新飞汇点楼•广式茶楼', '北外滩/外白渡桥', '粤式茶点', '8.7', '8.6', '8.7', 107, 'http://www.dianping.com/shop/GaTB2lQMChOWTRvY'
'上海', '香港池仔记肠粉王', '音乐学院/五官科医院', '粤菜馆', '8.6', '7.7', '7.9', 70, 'http://www.dianping.com/shop/k3fy0qT52BBHTafP'
'上海', '临家闽南宴', '陆家嘴', '福建菜', '9.0', '9.1', '9.0', 231, 'http://www.dianping.com/shop/H5SHdMVoCw5VSonX'
'上海', '费大厨辣椒炒肉', '中山公园/江苏路', '湘菜', '8.8', '8.8', '8.9', 96, 'http://www.dianping.com/shop/G9h3yUKyp2Pwx4fo'
'上海', 'Azabuya麻布屋', '南京西路', '日本料理', '8.7', '8.3', '8.4', 45, 'http://www.dianping.com/shop/H7dR3nRIP7tIGDDL'
'上海', '草家真味酱蟹·炭火牛排专门店', '虹桥镇', '韩式烤肉', '9.0', '9.0', '9.0', 232, 'http://www.dianping.com/shop/H1CFkLiyRcfLl9pg'
'上海', '西塔老太太泥炉烤肉', '国家会展中心', '韩式烤肉', '9.2', '9.2', '9.3', 145, 'http://www.dianping.com/shop/H9C0vbaVc54vzGcv'
'北京', '卤校长重庆火锅', '西单', '重庆火锅', '9.1', '9.1', '9.1', 134, 'http://www.dianping.com/shop/EX0eXQR5jMGZnS2u'
'北京', '牛街清真满恒記', '地安门', '老北京火锅', '9.1', '8.4', '8.7', 116, 'http://www.dianping.com/shop/l1MNeHgCskgs6qiN'
'北京', '明洞阿姨韩式烤肉大排档', '望京', '韩国料理', '8.7', '8.8', '8.7', 174, 'http://www.dianping.com/shop/k9RjtqNaAMF2uvMM'
'北京', '红星前进面包牛奶公司', '东四十条', '面包烘焙', '8.1', '8.4', '8.3', 41, 'http://www.dianping.com/shop/labEQYRJaQvL02qr'
'北京', '胡大饭馆 24h', '北新桥/簋街', '川菜馆', '8.9', '8.4', '8.4', 148, 'http://www.dianping.com/shop/G1n4EbtMWqCQrx4S'
'北京', '河沿肉饼Beijing Pie', '王府井/东单', '京菜', '9.0', '8.6', '8.8', 65, 'http://www.dianping.com/shop/GaWSkX23Ca2P0AIV'
'北京', '火财盒烤肉', '大望路', '融合烤肉', '9.1', '9.1', '9.0', 125, 'http://www.dianping.com/shop/H8aXjMronLh8xVSw'
'北京', '老吉堂上海本帮菜', '三里屯/工体', '上海本帮菜', '9.0', '8.6', '8.9', 229, 'http://www.dianping.com/shop/H11a6UzHyH3n2hsT'
'北京', '红花点心局', '新街口', '面包烘焙', '8.4', '8.4', '8.3', 55, 'http://www.dianping.com/shop/H5IqfVkxNi1Fqud2'
'北京', '壶·茶馆火锅', '大望路', '重庆火锅', '9.1', '9.0', '9.1', 139, 'http://www.dianping.com/shop/kaN0LxSyAdkhzMy1'
'北京', 'CAPARESH開府莱舍', '国贸/建外', '意大利菜', '9.1', '9.0', '9.0', 156, 'http://www.dianping.com/shop/l4JOsEIKYRCLp7Em'
'北京', '安三胖韩国烤肉', '西三旗', '韩式烤肉', '9.0', '9.0', '9.1', 138, 'http://www.dianping.com/shop/l2S1IhSpgVxNTrfy'
'北京', '朱光玉火锅馆', '三里屯/工体', '重庆火锅', '9.0', '9.0', '8.9', 142, 'http://www.dianping.com/shop/k48c2A4Q2D1CwGD5'
'北京', '一楼一饭店', '中关村', '潮汕菜', '8.7', '8.7', '8.4', 129, 'http://www.dianping.com/shop/k99WzbfKFQKuK3hj'
'北京', '肥福排档', '对外经贸', '粤菜馆', '9.0', '9.0', '8.9', 235, 'http://www.dianping.com/shop/l8gyGhatmGtHFgfT'
'北京', '诚姐火锅', '大望路', '四川火锅', '9.1', '9.0', '9.0', 108, 'http://www.dianping.com/shop/l468YcObyLken2Bm'
'北京', '浩海火烧云傣家菜', '朝阳公园/团结湖', '云南菜|滇菜', '8.7', '8.5', '8.6', 108, 'http://www.dianping.com/shop/k6ASsfEU2GWeDmTk'
'北京', '三味缘牛蛙火锅', '阜成门', '四川火锅', '8.9', '8.5', '8.7', 125, 'http://www.dianping.com/shop/G23nlB9SwcFIW26v'
'北京', '北京宜宾招待所', '宣武门', '川菜馆', '8.5', '8.0', '7.9', 119, 'http://www.dianping.com/shop/G9B5lBAWimhGRPnh'
'北京', '小放牛炒菜馆', '远大路', '特色菜', '8.6', '8.9', '9.1', 137, 'http://www.dianping.com/shop/k1rY39gfi2aOFElJ'
'北京', '北平三兄弟涮肉', '东直门', '老北京火锅', '9.0', '8.7', '8.7', 137, 'http://www.dianping.com/shop/H1D1Xypc6Ow5SDiG'
'北京', '乐趣小炉子烧烤', '亚运村', '烤串', '8.9', '8.4', '8.9', 95, 'http://www.dianping.com/shop/l6TOllGD1BUXzmPR'
'北京', '麻六记', '国贸/建外', '川菜馆', '8.7', '9.0', '8.9', 131, 'http://www.dianping.com/shop/G7Ob8wQVpVzpBMh1'
'北京', '四季民福烤鸭店', '王府井/东单', '烤鸭', '9.1', '9.1', '9.0', 182, 'http://www.dianping.com/shop/k2IIzyDKxTUsz0lX'
'北京', '门框胡同百年卤煮', '新街口', '老北京小吃', '8.5', '8.0', '8.0', 56, 'http://www.dianping.com/shop/EOFC7iP1YkX7ygmT'
'北京', '鹿亚平胡辣汤', '青年路', '小吃快餐', '8.5', '8.4', '8.7', 19, 'http://www.dianping.com/shop/l5wuLxfzGodVqQ3y'
'北京', '锦府盐帮·罗宅', '西单', '川菜馆', '9.0', '9.2', '9.1', 140, 'http://www.dianping.com/shop/k8Ky2Ax6d52l52eZ'
